occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1291.00,Acupuncturists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1299.01,Naturopathic Physicians,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1299.02,Orthoptists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1011.00,Chiropractors,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1081.00,Podiatrists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1122.00,Occupational Therapists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1125.00,Recreational Therapists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1129.00,"Therapists, All Other",partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1129.01,Art Therapists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-1129.02,Music Therapists,partial
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",29-9092.00,Genetic Counselors,partial
262131,Chiropractor,29-1011.00,Chiropractors,partial
262131,Chiropractor,29-1081.00,Podiatrists,partial
262131,Chiropractor,29-1122.00,Occupational Therapists,partial
262131,Chiropractor,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262131,Chiropractor,29-1125.00,Recreational Therapists,partial
262131,Chiropractor,29-1129.00,"Therapists, All Other",partial
262131,Chiropractor,29-1129.01,Art Therapists,partial
262131,Chiropractor,29-1129.02,Music Therapists,partial
262131,Chiropractor,29-1291.00,Acupuncturists,partial
262131,Chiropractor,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262131,Chiropractor,29-1299.01,Naturopathic Physicians,partial
262131,Chiropractor,29-1299.02,Orthoptists,partial
262131,Chiropractor,29-9092.00,Genetic Counselors,partial
262231,Exercise Physiologist,29-1011.00,Chiropractors,partial
262231,Exercise Physiologist,29-1081.00,Podiatrists,partial
262231,Exercise Physiologist,29-1122.00,Occupational Therapists,partial
262231,Exercise Physiologist,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262231,Exercise Physiologist,29-1125.00,Recreational Therapists,partial
262231,Exercise Physiologist,29-1129.00,"Therapists, All Other",partial
262231,Exercise Physiologist,29-1129.01,Art Therapists,partial
262231,Exercise Physiologist,29-1129.02,Music Therapists,partial
262231,Exercise Physiologist,29-1291.00,Acupuncturists,partial
262231,Exercise Physiologist,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262231,Exercise Physiologist,29-1299.01,Naturopathic Physicians,partial
262231,Exercise Physiologist,29-1299.02,Orthoptists,partial
262231,Exercise Physiologist,29-9092.00,Genetic Counselors,partial
262232,Exercise and Sports Scientist,29-1011.00,Chiropractors,partial
262232,Exercise and Sports Scientist,29-1081.00,Podiatrists,partial
262232,Exercise and Sports Scientist,29-1122.00,Occupational Therapists,partial
262232,Exercise and Sports Scientist,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262232,Exercise and Sports Scientist,29-1125.00,Recreational Therapists,partial
262232,Exercise and Sports Scientist,29-1129.00,"Therapists, All Other",partial
262232,Exercise and Sports Scientist,29-1129.01,Art Therapists,partial
262232,Exercise and Sports Scientist,29-1129.02,Music Therapists,partial
262232,Exercise and Sports Scientist,29-1291.00,Acupuncturists,partial
262232,Exercise and Sports Scientist,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262232,Exercise and Sports Scientist,29-1299.01,Naturopathic Physicians,partial
262232,Exercise and Sports Scientist,29-1299.02,Orthoptists,partial
262232,Exercise and Sports Scientist,29-9092.00,Genetic Counselors,partial
262331,Occupational Therapist,29-1011.00,Chiropractors,partial
262331,Occupational Therapist,29-1081.00,Podiatrists,partial
262331,Occupational Therapist,29-1122.00,Occupational Therapists,partial
262331,Occupational Therapist,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262331,Occupational Therapist,29-1125.00,Recreational Therapists,partial
262331,Occupational Therapist,29-1129.00,"Therapists, All Other",partial
262331,Occupational Therapist,29-1129.01,Art Therapists,partial
262331,Occupational Therapist,29-1129.02,Music Therapists,partial
262331,Occupational Therapist,29-1291.00,Acupuncturists,partial
262331,Occupational Therapist,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262331,Occupational Therapist,29-1299.01,Naturopathic Physicians,partial
262331,Occupational Therapist,29-1299.02,Orthoptists,partial
262331,Occupational Therapist,29-9092.00,Genetic Counselors,partial
262431,Physiotherapist,29-1123.00,Physical Therapists,partial
262431,Physiotherapist,29-1128.00,Exercise Physiologists,partial
262531,Podiatrist,29-1011.00,Chiropractors,partial
262531,Podiatrist,29-1081.00,Podiatrists,partial
262531,Podiatrist,29-1122.00,Occupational Therapists,partial
262531,Podiatrist,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262531,Podiatrist,29-1125.00,Recreational Therapists,partial
262531,Podiatrist,29-1129.00,"Therapists, All Other",partial
262531,Podiatrist,29-1129.01,Art Therapists,partial
262531,Podiatrist,29-1129.02,Music Therapists,partial
262531,Podiatrist,29-1291.00,Acupuncturists,partial
262531,Podiatrist,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262531,Podiatrist,29-1299.01,Naturopathic Physicians,partial
262531,Podiatrist,29-1299.02,Orthoptists,partial
262531,Podiatrist,29-9092.00,Genetic Counselors,partial
262631,Speech Pathologist,29-1127.00,Speech-Language Pathologists,partial
262631,Speech Pathologist,29-1181.00,Audiologists,partial
262931,Orthotist / Prosthetist,29-2091.00,Orthotists and Prosthetists,partial
262931,Orthotist / Prosthetist,29-2092.00,Hearing Aid Specialists,partial
262931,Orthotist / Prosthetist,51-9081.00,Dental Laboratory Technicians,partial
262931,Orthotist / Prosthetist,51-9082.00,Medical Appliance Technicians,partial
262932,Osteopath,29-1011.00,Chiropractors,partial
262932,Osteopath,29-1081.00,Podiatrists,partial
262932,Osteopath,29-1122.00,Occupational Therapists,partial
262932,Osteopath,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262932,Osteopath,29-1125.00,Recreational Therapists,partial
262932,Osteopath,29-1129.00,"Therapists, All Other",partial
262932,Osteopath,29-1129.01,Art Therapists,partial
262932,Osteopath,29-1129.02,Music Therapists,partial
262932,Osteopath,29-1291.00,Acupuncturists,partial
262932,Osteopath,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262932,Osteopath,29-1299.01,Naturopathic Physicians,partial
262932,Osteopath,29-1299.02,Orthoptists,partial
262932,Osteopath,29-9092.00,Genetic Counselors,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1011.00,Chiropractors,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1081.00,Podiatrists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1122.00,Occupational Therapists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1125.00,Recreational Therapists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1129.00,"Therapists, All Other",partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1129.01,Art Therapists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1129.02,Music Therapists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1291.00,Acupuncturists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1299.01,Naturopathic Physicians,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-1299.02,Orthoptists,partial
262999,Allied Health Physical and Sensory Therapy Professionals nec,29-9092.00,Genetic Counselors,partial
263131,Nuclear Medicine Technologist,29-1124.00,Radiation Therapists,partial
263131,Nuclear Medicine Technologist,29-2032.00,Diagnostic Medical Sonographers,partial
263131,Nuclear Medicine Technologist,29-2033.00,Nuclear Medicine Technologists,partial
263131,Nuclear Medicine Technologist,29-2034.00,Radiologic Technologists and Technicians,partial
263131,Nuclear Medicine Technologist,29-2035.00,Magnetic Resonance Imaging Technologists,partial
263132,Radiation Therapist,29-1124.00,Radiation Therapists,partial
263132,Radiation Therapist,29-2032.00,Diagnostic Medical Sonographers,partial
263132,Radiation Therapist,29-2033.00,Nuclear Medicine Technologists,partial
263132,Radiation Therapist,29-2034.00,Radiologic Technologists and Technicians,partial
263132,Radiation Therapist,29-2035.00,Magnetic Resonance Imaging Technologists,partial
263133,Radiographer,29-1124.00,Radiation Therapists,partial
263133,Radiographer,29-2032.00,Diagnostic Medical Sonographers,partial
263133,Radiographer,29-2033.00,Nuclear Medicine Technologists,partial
263133,Radiographer,29-2034.00,Radiologic Technologists and Technicians,partial
263133,Radiographer,29-2035.00,Magnetic Resonance Imaging Technologists,partial
263231,Dietitian,29-1031.00,Dietitians and Nutritionists,exact
263232,Nutritionist,29-1031.00,Dietitians and Nutritionists,exact
263331,Optometrist,29-1041.00,Optometrists,exact
263431,Community Pharmacist,29-1051.00,Pharmacists,exact
263432,Hospital Pharmacist,29-1051.00,Pharmacists,exact
263531,Sonographer,29-1124.00,Radiation Therapists,partial
263531,Sonographer,29-2032.00,Diagnostic Medical Sonographers,partial
263531,Sonographer,29-2033.00,Nuclear Medicine Technologists,partial
263531,Sonographer,29-2034.00,Radiologic Technologists and Technicians,partial
263531,Sonographer,29-2035.00,Magnetic Resonance Imaging Technologists,partial
263931,Audiologist,29-1127.00,Speech-Language Pathologists,partial
263931,Audiologist,29-1181.00,Audiologists,partial
263932,Cardiac Physiologist,29-1124.00,Radiation Therapists,partial
263932,Cardiac Physiologist,29-2032.00,Diagnostic Medical Sonographers,partial
263932,Cardiac Physiologist,29-2033.00,Nuclear Medicine Technologists,partial
263932,Cardiac Physiologist,29-2034.00,Radiologic Technologists and Technicians,partial
263932,Cardiac Physiologist,29-2035.00,Magnetic Resonance Imaging Technologists,partial
263932,Cardiac Physiologist,29-1126.00,Respiratory Therapists,partial
263932,Cardiac Physiologist,29-2031.00,Cardiovascular Technologists and Technicians,partial
263932,Cardiac Physiologist,29-2051.00,Dietetic Technicians,partial
263932,Cardiac Physiologist,29-2053.00,Psychiatric Technicians,partial
263932,Cardiac Physiologist,29-2099.00,"Health Technologists and Technicians, All Other",partial
263932,Cardiac Physiologist,29-2099.01,Neurodiagnostic Technologists,partial
263932,Cardiac Physiologist,29-2099.05,Ophthalmic Medical Technologists,partial
263932,Cardiac Physiologist,29-2099.08,Patient Representatives,partial
263932,Cardiac Physiologist,29-2055.00,Surgical Technologists,partial
263932,Cardiac Physiologist,29-2036.00,Medical Dosimetrists,partial
263932,Cardiac Physiologist,29-9021.00,Health Information Technologists and Medical Registrars,partial
263932,Cardiac Physiologist,29-9093.00,Surgical Assistants,partial
263932,Cardiac Physiologist,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",partial
